Region;Pyrenees
Country;France
#;7
Spring Name/Station Name;Plan de Pouts
Literature;
Lat;
Lon;
Elev (m);
Recharge Area (km2);
Start Date;1.01.2002
End Date;31.05.2026
Resolution;Daily
Data Source;S Beranger
Data License;CC BY 4.0
Contact For License;
Spring ID;PYR_07_FR
Date;Discharge (m3/s)
2009-03-22T00:00:00.000Z;0.217
2009-03-23T00:00:00.000Z;0.203
2009-03-24T00:00:00.000Z;0.199
2009-03-25T00:00:00.000Z;0.193
2009-03-26T00:00:00.000Z;0.184
2009-03-27T00:00:00.000Z;0.177
2009-03-28T00:00:00.000Z;0.197
2009-03-29T00:00:00.000Z;0.353
2009-03-30T00:00:00.000Z;0.468
2009-03-31T00:00:00.000Z;0.342
2009-04-01T00:00:00.000Z;0.294
2009-04-02T00:00:00.000Z;0.273
2009-04-03T00:00:00.000Z;0.253
2009-04-04T00:00:00.000Z;0.248
2009-04-05T00:00:00.000Z;0.244
2009-04-06T00:00:00.000Z;0.251
2009-04-09T00:00:00.000Z;1.03
2009-04-10T00:00:00.000Z;0.670
2009-04-14T00:00:00.000Z;1.21
2009-04-15T00:00:00.000Z;1.01
2009-04-16T00:00:00.000Z;0.782
2009-04-17T00:00:00.000Z;0.592
2009-04-18T00:00:00.000Z;1.14
2009-04-19T00:00:00.000Z;0.627
2009-04-20T00:00:00.000Z;0.554
2009-04-22T00:00:00.000Z;1.20
2009-04-23T00:00:00.000Z;0.576
2009-04-24T00:00:00.000Z;0.452
2009-04-25T00:00:00.000Z;0.404
2009-04-29T00:00:00.000Z;0.864
2009-04-30T00:00:00.000Z;0.646
2009-05-03T00:00:00.000Z;0.851
2009-05-04T00:00:00.000Z;0.530
2009-05-05T00:00:00.000Z;0.416
2009-05-06T00:00:00.000Z;0.362
2009-05-07T00:00:00.000Z;0.330
2009-05-08T00:00:00.000Z;0.303
2009-05-09T00:00:00.000Z;0.279
2009-05-10T00:00:00.000Z;0.259
2009-05-11T00:00:00.000Z;0.241
2009-05-12T00:00:00.000Z;0.227
2009-05-13T00:00:00.000Z;0.218
2009-05-14T00:00:00.000Z;0.237
2009-05-15T00:00:00.000Z;0.345
2009-05-16T00:00:00.000Z;0.278
2009-05-17T00:00:00.000Z;0.243
2009-05-18T00:00:00.000Z;0.368
2009-05-19T00:00:00.000Z;0.369
2009-05-20T00:00:00.000Z;0.288
2009-05-21T00:00:00.000Z;0.250
2009-05-22T00:00:00.000Z;0.222
2009-05-23T00:00:00.000Z;0.212
2009-05-24T00:00:00.000Z;0.202
2009-05-25T00:00:00.000Z;0.194
2009-05-26T00:00:00.000Z;0.194
2009-05-27T00:00:00.000Z;0.195
2009-05-28T00:00:00.000Z;0.189
2009-05-29T00:00:00.000Z;0.183
2009-05-30T00:00:00.000Z;0.179
2009-05-31T00:00:00.000Z;0.173
2009-06-01T00:00:00.000Z;0.168
2009-06-02T00:00:00.000Z;0.164
2009-06-03T00:00:00.000Z;0.162
2009-06-04T00:00:00.000Z;0.159
2009-06-05T00:00:00.000Z;0.182
2009-06-06T00:00:00.000Z;0.565
2009-06-07T00:00:00.000Z;0.342
2009-06-08T00:00:00.000Z;0.244
2009-06-09T00:00:00.000Z;0.207
2009-06-10T00:00:00.000Z;0.187
2009-06-11T00:00:00.000Z;0.177
2009-06-12T00:00:00.000Z;0.173
2009-06-13T00:00:00.000Z;0.168
2009-06-14T00:00:00.000Z;0.163
2009-06-15T00:00:00.000Z;0.161
2009-06-16T00:00:00.000Z;0.161
2009-06-17T00:00:00.000Z;0.152
2009-06-18T00:00:00.000Z;0.124
2009-06-19T00:00:00.000Z;0.123
2009-06-20T00:00:00.000Z;0.139
2009-06-21T00:00:00.000Z;0.137
2009-06-22T00:00:00.000Z;0.128
2009-06-23T00:00:00.000Z;0.122
2009-06-24T00:00:00.000Z;0.118
2009-06-25T00:00:00.000Z;0.116
2009-06-26T00:00:00.000Z;0.115
2009-06-27T00:00:00.000Z;0.113
2009-06-28T00:00:00.000Z;0.111
2009-06-29T00:00:00.000Z;0.109
2009-06-30T00:00:00.000Z;0.107
2009-07-01T00:00:00.000Z;0.106
2009-07-02T00:00:00.000Z;0.105
2009-07-03T00:00:00.000Z;0.103
2009-07-04T00:00:00.000Z;0.103
2009-07-05T00:00:00.000Z;0.106
2009-07-06T00:00:00.000Z;0.112
2009-07-07T00:00:00.000Z;0.132
2009-07-08T00:00:00.000Z;0.146
2009-07-09T00:00:00.000Z;0.130
2009-07-10T00:00:00.000Z;0.128
2009-07-11T00:00:00.000Z;0.119
2009-07-12T00:00:00.000Z;0.113
2009-07-13T00:00:00.000Z;0.110
2009-07-14T00:00:00.000Z;0.106
2009-07-15T00:00:00.000Z;0.108
2009-07-16T00:00:00.000Z;0.106
2009-07-17T00:00:00.000Z;0.157
2009-07-18T00:00:00.000Z;0.175
2009-07-19T00:00:00.000Z;0.144
2009-07-20T00:00:00.000Z;0.128
2009-07-21T00:00:00.000Z;0.119
2009-07-22T00:00:00.000Z;0.114
2009-07-23T00:00:00.000Z;0.110
2009-07-24T00:00:00.000Z;0.102
2009-07-25T00:00:00.000Z;0.0870
2009-07-26T00:00:00.000Z;0.0850
2009-07-27T00:00:00.000Z;0.0840
2009-07-28T00:00:00.000Z;0.0830
2009-07-29T00:00:00.000Z;0.0820
2009-07-30T00:00:00.000Z;0.0810
2009-07-31T00:00:00.000Z;0.0820
2009-08-01T00:00:00.000Z;0.0830
2009-08-02T00:00:00.000Z;0.0830
2009-08-03T00:00:00.000Z;0.0820
2009-08-04T00:00:00.000Z;0.0820
2009-08-05T00:00:00.000Z;0.0820
2009-08-06T00:00:00.000Z;0.0830
2009-08-07T00:00:00.000Z;0.0880
2009-08-08T00:00:00.000Z;0.0950
2009-08-09T00:00:00.000Z;0.125
2009-08-10T00:00:00.000Z;0.110
2009-08-11T00:00:00.000Z;0.0990
2009-08-12T00:00:00.000Z;0.0950
2009-08-13T00:00:00.000Z;0.0930
2009-08-14T00:00:00.000Z;0.0900
2009-08-15T00:00:00.000Z;0.0880
2009-08-16T00:00:00.000Z;0.0870
2009-08-17T00:00:00.000Z;0.0870
2009-08-18T00:00:00.000Z;0.0870
2009-08-19T00:00:00.000Z;0.0850
2009-08-20T00:00:00.000Z;0.0840
2009-08-21T00:00:00.000Z;0.0850
2009-08-22T00:00:00.000Z;0.0860
2009-08-23T00:00:00.000Z;0.0850
2009-08-24T00:00:00.000Z;0.0850
2009-08-25T00:00:00.000Z;0.0860
2009-08-26T00:00:00.000Z;0.0850
2009-08-27T00:00:00.000Z;0.0830
2009-08-28T00:00:00.000Z;0.0820
2009-08-29T00:00:00.000Z;0.0850
2009-08-30T00:00:00.000Z;0.0850
2009-08-31T00:00:00.000Z;0.0820
2009-09-01T00:00:00.000Z;0.0800
2009-09-02T00:00:00.000Z;0.0820
2009-09-03T00:00:00.000Z;0.0820
2009-09-04T00:00:00.000Z;0.0830
2009-09-05T00:00:00.000Z;0.0850
2009-09-06T00:00:00.000Z;0.0840
2009-09-07T00:00:00.000Z;0.0810
2009-09-08T00:00:00.000Z;0.0800
2009-09-09T00:00:00.000Z;0.0790
2009-09-10T00:00:00.000Z;0.0790
2009-09-11T00:00:00.000Z;0.0790
2009-09-12T00:00:00.000Z;0.0790
2009-09-13T00:00:00.000Z;0.0780
2009-09-14T00:00:00.000Z;0.0730
2009-09-15T00:00:00.000Z;0.0730
2009-09-16T00:00:00.000Z;0.0730
2009-09-17T00:00:00.000Z;0.0730
2009-09-18T00:00:00.000Z;0.0730
2009-09-19T00:00:00.000Z;0.0740
2009-09-20T00:00:00.000Z;0.0740
2009-09-21T00:00:00.000Z;0.163
2009-09-22T00:00:00.000Z;0.100
2009-09-23T00:00:00.000Z;0.0890
2009-09-24T00:00:00.000Z;0.0830
2009-09-25T00:00:00.000Z;0.0790
2009-09-26T00:00:00.000Z;0.0760
2009-09-27T00:00:00.000Z;0.0730
2009-09-28T00:00:00.000Z;0.0730
2009-09-29T00:00:00.000Z;0.0720
2009-09-30T00:00:00.000Z;0.0730
2009-10-01T00:00:00.000Z;0.0730
2009-10-02T00:00:00.000Z;0.0720
2009-10-03T00:00:00.000Z;0.0720
2009-10-04T00:00:00.000Z;0.0720
2009-10-05T00:00:00.000Z;0.0690
2009-10-06T00:00:00.000Z;0.0660
2009-10-07T00:00:00.000Z;0.0660
2009-10-08T00:00:00.000Z;0.0660
2009-10-09T00:00:00.000Z;0.0660
2009-10-10T00:00:00.000Z;0.0680
2009-10-11T00:00:00.000Z;0.0690
2009-10-12T00:00:00.000Z;0.0710
2009-10-13T00:00:00.000Z;0.0750
2009-10-14T00:00:00.000Z;0.0720
2009-10-15T00:00:00.000Z;0.0710
2009-10-16T00:00:00.000Z;0.0700
2009-10-17T00:00:00.000Z;0.0690
2009-10-18T00:00:00.000Z;0.0690
2009-10-19T00:00:00.000Z;0.0690
2009-10-20T00:00:00.000Z;0.0690
2009-10-21T00:00:00.000Z;0.0720
2009-10-22T00:00:00.000Z;0.102
2009-10-23T00:00:00.000Z;0.188
2009-10-24T00:00:00.000Z;0.121
2009-10-25T00:00:00.000Z;0.173
2009-10-26T00:00:00.000Z;0.237
2009-10-27T00:00:00.000Z;0.129
2009-10-28T00:00:00.000Z;0.109
2009-10-29T00:00:00.000Z;0.100
2009-10-30T00:00:00.000Z;0.0920
2009-10-31T00:00:00.000Z;0.0850
2009-11-01T00:00:00.000Z;0.0830
2009-11-02T00:00:00.000Z;0.468
2009-11-03T00:00:00.000Z;0.305
2009-11-04T00:00:00.000Z;0.379
2009-11-05T00:00:00.000Z;0.553
2009-11-06T00:00:00.000Z;0.341
2009-11-07T00:00:00.000Z;1.13
2009-11-10T00:00:00.000Z;1.43
2009-11-13T00:00:00.000Z;0.861
2009-11-14T00:00:00.000Z;0.548
2009-11-15T00:00:00.000Z;0.298
2009-11-16T00:00:00.000Z;0.240
2009-11-17T00:00:00.000Z;0.203
2009-11-18T00:00:00.000Z;0.178
2009-11-19T00:00:00.000Z;0.163
2009-11-20T00:00:00.000Z;0.151
2009-11-21T00:00:00.000Z;0.141
2009-11-22T00:00:00.000Z;0.136
2009-11-23T00:00:00.000Z;0.126
2009-11-24T00:00:00.000Z;0.120
2009-11-25T00:00:00.000Z;0.118
2009-11-26T00:00:00.000Z;0.114
2009-11-27T00:00:00.000Z;0.111
2009-11-28T00:00:00.000Z;0.109
2009-11-29T00:00:00.000Z;0.108
2009-11-30T00:00:00.000Z;0.303
2009-12-01T00:00:00.000Z;0.636
2009-12-02T00:00:00.000Z;0.798
2009-12-03T00:00:00.000Z;0.984
2009-12-06T00:00:00.000Z;1.00
2009-12-07T00:00:00.000Z;0.408
2009-12-08T00:00:00.000Z;0.297
2009-12-09T00:00:00.000Z;0.247
2009-12-10T00:00:00.000Z;0.216
2009-12-11T00:00:00.000Z;0.198
2009-12-12T00:00:00.000Z;0.186
2009-12-13T00:00:00.000Z;0.173
2009-12-14T00:00:00.000Z;0.162
2009-12-15T00:00:00.000Z;0.152
2009-12-16T00:00:00.000Z;0.143
2009-12-17T00:00:00.000Z;0.138
2009-12-18T00:00:00.000Z;0.130
2009-12-19T00:00:00.000Z;0.124
2009-12-20T00:00:00.000Z;0.119
2009-12-21T00:00:00.000Z;0.117
2009-12-22T00:00:00.000Z;0.118
2009-12-23T00:00:00.000Z;0.117
2009-12-24T00:00:00.000Z;0.117
2009-12-25T00:00:00.000Z;0.162
2009-12-26T00:00:00.000Z;0.225
2009-12-27T00:00:00.000Z;0.337
2009-12-28T00:00:00.000Z;0.272
2009-12-29T00:00:00.000Z;0.243
2009-12-30T00:00:00.000Z;0.236
2009-12-31T00:00:00.000Z;0.225
2010-01-01T00:00:00.000Z;0.230
2010-01-02T00:00:00.000Z;0.230
2010-01-03T00:00:00.000Z;0.213
2010-01-04T00:00:00.000Z;0.199
2010-01-05T00:00:00.000Z;0.197
2010-01-06T00:00:00.000Z;0.190
2010-01-07T00:00:00.000Z;0.182
2010-01-08T00:00:00.000Z;0.174
2010-01-09T00:00:00.000Z;0.166
2010-01-10T00:00:00.000Z;0.165
2010-01-11T00:00:00.000Z;0.178
2010-01-12T00:00:00.000Z;0.288
2010-01-16T00:00:00.000Z;1.40
2010-01-18T00:00:00.000Z;1.55
2010-01-19T00:00:00.000Z;0.629
2010-01-20T00:00:00.000Z;0.802
2010-01-21T00:00:00.000Z;0.798
2010-01-22T00:00:00.000Z;0.478
2010-01-23T00:00:00.000Z;0.363
2010-01-24T00:00:00.000Z;0.303
2010-01-25T00:00:00.000Z;0.518
2010-01-26T00:00:00.000Z;0.455
2010-01-27T00:00:00.000Z;0.370
2010-01-28T00:00:00.000Z;0.305
2010-01-29T00:00:00.000Z;0.421
2010-01-30T00:00:00.000Z;0.953
2010-01-31T00:00:00.000Z;0.637
2010-02-01T00:00:00.000Z;0.447
2010-02-02T00:00:00.000Z;0.389
2010-02-03T00:00:00.000Z;0.405
2010-02-04T00:00:00.000Z;0.511
2010-02-05T00:00:00.000Z;1.31
2010-02-06T00:00:00.000Z;0.994
2010-02-07T00:00:00.000Z;1.53
2010-02-08T00:00:00.000Z;0.798
2010-02-09T00:00:00.000Z;0.514
2010-02-10T00:00:00.000Z;0.400
2010-02-11T00:00:00.000Z;0.342
2010-02-12T00:00:00.000Z;0.292
2010-02-13T00:00:00.000Z;0.263
2010-02-14T00:00:00.000Z;0.235
2010-02-15T00:00:00.000Z;0.218
2010-02-16T00:00:00.000Z;0.213
2010-02-17T00:00:00.000Z;0.231
2010-02-18T00:00:00.000Z;0.496
2010-02-19T00:00:00.000Z;0.816
2010-02-20T00:00:00.000Z;0.697
2010-02-21T00:00:00.000Z;0.559
2010-02-22T00:00:00.000Z;0.552
2010-02-23T00:00:00.000Z;0.530
2010-02-24T00:00:00.000Z;0.417
2010-02-25T00:00:00.000Z;0.372
2010-02-26T00:00:00.000Z;0.348
2010-02-27T00:00:00.000Z;0.270
2010-02-28T00:00:00.000Z;0.344
2010-03-01T00:00:00.000Z;0.239
2010-03-02T00:00:00.000Z;0.205
2010-03-03T00:00:00.000Z;0.197
2010-03-04T00:00:00.000Z;0.516
2010-03-05T00:00:00.000Z;0.552
2010-03-06T00:00:00.000Z;0.335
2010-03-07T00:00:00.000Z;0.272
2010-03-08T00:00:00.000Z;0.242
2010-03-09T00:00:00.000Z;0.221
2010-03-10T00:00:00.000Z;0.201
2010-03-11T00:00:00.000Z;0.190
2010-03-12T00:00:00.000Z;0.181
2010-03-13T00:00:00.000Z;0.170
2010-03-14T00:00:00.000Z;0.198
2010-03-15T00:00:00.000Z;0.249
2010-03-16T00:00:00.000Z;0.266
2010-03-17T00:00:00.000Z;0.274
2010-03-18T00:00:00.000Z;0.295
2010-03-19T00:00:00.000Z;0.282
2010-03-20T00:00:00.000Z;0.275
2010-03-21T00:00:00.000Z;0.243
2010-03-22T00:00:00.000Z;0.230
2010-03-23T00:00:00.000Z;0.219
2010-03-24T00:00:00.000Z;0.206
2010-03-25T00:00:00.000Z;0.195
2010-03-26T00:00:00.000Z;0.202
2010-03-27T00:00:00.000Z;0.214
2010-03-28T00:00:00.000Z;0.197
2010-03-29T00:00:00.000Z;0.188
2010-03-30T00:00:00.000Z;0.195
2010-03-31T00:00:00.000Z;0.216
2010-04-01T00:00:00.000Z;0.422
2010-04-02T00:00:00.000Z;0.371
2010-04-03T00:00:00.000Z;0.272
2010-04-04T00:00:00.000Z;0.231
2010-04-05T00:00:00.000Z;0.244
2010-04-06T00:00:00.000Z;0.237
2010-04-07T00:00:00.000Z;0.424
2010-04-09T00:00:00.000Z;0.575
2010-04-10T00:00:00.000Z;0.362
2010-04-11T00:00:00.000Z;0.291
2010-04-12T00:00:00.000Z;0.251
2010-04-13T00:00:00.000Z;0.220
2010-04-14T00:00:00.000Z;0.199
2010-04-15T00:00:00.000Z;0.184
2010-04-16T00:00:00.000Z;0.171
2010-04-17T00:00:00.000Z;0.161
2010-04-18T00:00:00.000Z;0.156
2010-04-19T00:00:00.000Z;0.291
2010-04-20T00:00:00.000Z;1.02
2010-04-21T00:00:00.000Z;0.404
2010-04-24T00:00:00.000Z;1.35
2010-04-25T00:00:00.000Z;0.617
2010-04-26T00:00:00.000Z;0.382
2010-04-27T00:00:00.000Z;0.311
2010-04-28T00:00:00.000Z;0.266
2010-04-29T00:00:00.000Z;0.238
2010-04-30T00:00:00.000Z;0.216
2010-05-01T00:00:00.000Z;0.362
2010-05-02T00:00:00.000Z;0.594
2010-05-03T00:00:00.000Z;0.584
2010-05-10T00:00:00.000Z;1.35
2010-05-11T00:00:00.000Z;0.923
2010-05-12T00:00:00.000Z;0.490
2010-05-13T00:00:00.000Z;0.766
2010-05-14T00:00:00.000Z;1.47
2010-05-15T00:00:00.000Z;1.00
2010-05-16T00:00:00.000Z;1.29
2010-05-17T00:00:00.000Z;0.816
2010-05-18T00:00:00.000Z;0.552
2010-05-19T00:00:00.000Z;0.400
2010-05-20T00:00:00.000Z;0.325
2010-05-21T00:00:00.000Z;0.282
2010-05-22T00:00:00.000Z;0.255
2010-05-23T00:00:00.000Z;0.234
2010-05-24T00:00:00.000Z;0.216
2010-05-25T00:00:00.000Z;0.201
2010-05-26T00:00:00.000Z;0.190
2010-05-27T00:00:00.000Z;0.177
2010-05-28T00:00:00.000Z;0.175
2010-05-29T00:00:00.000Z;0.167
2010-05-30T00:00:00.000Z;0.158
2010-05-31T00:00:00.000Z;0.153
2010-06-01T00:00:00.000Z;0.150
2010-06-02T00:00:00.000Z;0.149
2010-06-03T00:00:00.000Z;0.147
2010-06-04T00:00:00.000Z;0.143
2010-06-05T00:00:00.000Z;0.137
2010-06-06T00:00:00.000Z;0.136
2010-06-07T00:00:00.000Z;0.135
2010-06-08T00:00:00.000Z;0.135
2010-06-09T00:00:00.000Z;0.156
2010-06-10T00:00:00.000Z;0.152
2010-06-11T00:00:00.000Z;0.139
2010-06-12T00:00:00.000Z;0.133
2010-06-13T00:00:00.000Z;0.150
2010-06-14T00:00:00.000Z;0.770
2010-06-15T00:00:00.000Z;1.02
2010-06-16T00:00:00.000Z;0.667
2010-06-17T00:00:00.000Z;1.63
2010-06-18T00:00:00.000Z;0.718
2010-06-19T00:00:00.000Z;0.763
2010-06-21T00:00:00.000Z;0.724
2010-06-22T00:00:00.000Z;0.602
2010-06-23T00:00:00.000Z;0.310
2010-06-24T00:00:00.000Z;0.253
2010-06-25T00:00:00.000Z;0.221
2010-06-26T00:00:00.000Z;0.197
2010-06-27T00:00:00.000Z;0.179
2010-06-28T00:00:00.000Z;0.166
2010-06-29T00:00:00.000Z;0.157
2010-06-30T00:00:00.000Z;0.149
2010-07-01T00:00:00.000Z;0.144
2010-07-02T00:00:00.000Z;0.141
2010-07-03T00:00:00.000Z;0.137
2010-07-04T00:00:00.000Z;0.136
2010-07-05T00:00:00.000Z;0.131
2010-07-06T00:00:00.000Z;0.127
2010-07-07T00:00:00.000Z;0.126
2010-07-08T00:00:00.000Z;0.129
2010-07-09T00:00:00.000Z;0.130
2010-07-10T00:00:00.000Z;0.126
2010-07-11T00:00:00.000Z;0.123
2010-07-12T00:00:00.000Z;0.122
2010-07-13T00:00:00.000Z;0.121
2010-07-14T00:00:00.000Z;0.121
2010-07-15T00:00:00.000Z;0.121
2010-07-16T00:00:00.000Z;0.119
2010-07-17T00:00:00.000Z;0.117
2010-07-18T00:00:00.000Z;0.116
2010-07-19T00:00:00.000Z;0.113
2010-07-20T00:00:00.000Z;0.112
2010-07-21T00:00:00.000Z;0.113
2010-07-22T00:00:00.000Z;0.254
2010-07-23T00:00:00.000Z;0.431
2010-07-24T00:00:00.000Z;0.232
2010-07-25T00:00:00.000Z;0.161
2010-07-26T00:00:00.000Z;0.141
2010-07-27T00:00:00.000Z;0.133
2010-07-28T00:00:00.000Z;0.125
2010-07-29T00:00:00.000Z;0.122
2010-07-30T00:00:00.000Z;0.121
2010-07-31T00:00:00.000Z;0.114
2010-08-01T00:00:00.000Z;0.100
2010-08-02T00:00:00.000Z;0.293
2010-08-03T00:00:00.000Z;0.315
2010-08-04T00:00:00.000Z;0.179
2010-08-05T00:00:00.000Z;0.254
2010-08-06T00:00:00.000Z;0.255
2010-08-07T00:00:00.000Z;0.167
2010-08-08T00:00:00.000Z;0.137
2010-08-09T00:00:00.000Z;0.128
2010-08-10T00:00:00.000Z;0.120
2010-08-11T00:00:00.000Z;0.115
2010-08-12T00:00:00.000Z;0.111
2010-08-13T00:00:00.000Z;0.112
2010-08-14T00:00:00.000Z;0.110
2010-08-15T00:00:00.000Z;0.109
2010-08-16T00:00:00.000Z;0.109
2010-08-17T00:00:00.000Z;0.108
2010-08-18T00:00:00.000Z;0.108
2010-08-19T00:00:00.000Z;0.111
2010-08-20T00:00:00.000Z;0.113
2010-08-21T00:00:00.000Z;0.108
2010-08-22T00:00:00.000Z;0.107
2010-08-23T00:00:00.000Z;0.107
2010-08-24T00:00:00.000Z;0.107
2010-08-25T00:00:00.000Z;0.107
2010-08-26T00:00:00.000Z;0.105
2010-08-27T00:00:00.000Z;0.103
2010-08-28T00:00:00.000Z;0.103
2010-08-29T00:00:00.000Z;0.103
2010-08-30T00:00:00.000Z;0.101
2010-08-31T00:00:00.000Z;0.101
2010-09-01T00:00:00.000Z;0.100
2010-09-02T00:00:00.000Z;0.100
2010-09-03T00:00:00.000Z;0.0990
2010-09-04T00:00:00.000Z;0.0990
2010-09-05T00:00:00.000Z;0.0970
2010-09-06T00:00:00.000Z;0.0960
2010-09-07T00:00:00.000Z;0.0950
2010-09-08T00:00:00.000Z;0.0970
2010-09-09T00:00:00.000Z;0.0970
2010-09-10T00:00:00.000Z;0.0950
2010-09-11T00:00:00.000Z;0.0940
2010-09-12T00:00:00.000Z;0.0930
2010-09-13T00:00:00.000Z;0.0930
2010-09-14T00:00:00.000Z;0.0930
2010-09-15T00:00:00.000Z;0.0930
2010-09-16T00:00:00.000Z;0.0930
2010-09-17T00:00:00.000Z;0.0940
2010-09-18T00:00:00.000Z;0.106
2010-09-19T00:00:00.000Z;0.0980
2010-09-20T00:00:00.000Z;0.0940
2010-09-21T00:00:00.000Z;0.0930
2010-09-22T00:00:00.000Z;0.0920
2010-09-23T00:00:00.000Z;0.0910
2010-09-24T00:00:00.000Z;0.0960
2010-09-25T00:00:00.000Z;0.120
2010-09-26T00:00:00.000Z;0.143
2010-09-27T00:00:00.000Z;0.110
2010-09-28T00:00:00.000Z;0.0990
2010-09-29T00:00:00.000Z;0.0940
2010-09-30T00:00:00.000Z;0.0930
2010-10-01T00:00:00.000Z;0.0930
2010-10-02T00:00:00.000Z;0.0930
2010-10-03T00:00:00.000Z;0.0930
2010-10-04T00:00:00.000Z;0.0970
2010-10-05T00:00:00.000Z;0.102
2010-10-06T00:00:00.000Z;0.101
2010-10-07T00:00:00.000Z;0.100
2010-10-08T00:00:00.000Z;0.0990
2010-10-09T00:00:00.000Z;0.100
2010-10-10T00:00:00.000Z;0.243
2010-10-11T00:00:00.000Z;0.493
2010-10-12T00:00:00.000Z;0.277
2010-10-13T00:00:00.000Z;0.171
2010-10-14T00:00:00.000Z;0.137
2010-10-15T00:00:00.000Z;0.121
2010-10-16T00:00:00.000Z;0.113
2010-10-17T00:00:00.000Z;0.105
2010-10-18T00:00:00.000Z;0.100
2010-10-19T00:00:00.000Z;0.0970
2010-10-20T00:00:00.000Z;0.0940
2010-10-21T00:00:00.000Z;0.0920
2010-10-22T00:00:00.000Z;0.0890
2010-10-23T00:00:00.000Z;0.0880
2010-10-24T00:00:00.000Z;0.0890
2010-10-25T00:00:00.000Z;0.492
2010-10-26T00:00:00.000Z;0.373
2010-10-27T00:00:00.000Z;0.199
2010-10-28T00:00:00.000Z;0.152
2010-10-29T00:00:00.000Z;0.135
2010-10-30T00:00:00.000Z;0.125
2010-10-31T00:00:00.000Z;0.119
2010-11-03T00:00:00.000Z;0.760
2010-11-04T00:00:00.000Z;0.265
2010-11-05T00:00:00.000Z;0.208
2010-11-06T00:00:00.000Z;0.185
2010-11-07T00:00:00.000Z;0.235
2010-11-08T00:00:00.000Z;0.614
2010-11-09T00:00:00.000Z;0.558
2010-11-10T00:00:00.000Z;1.06
2010-11-11T00:00:00.000Z;1.18
2010-11-12T00:00:00.000Z;0.690
2010-11-13T00:00:00.000Z;0.516
2010-11-14T00:00:00.000Z;0.307
2010-11-15T00:00:00.000Z;0.730
2010-11-18T00:00:00.000Z;0.806
2010-11-19T00:00:00.000Z;0.475
2010-11-20T00:00:00.000Z;0.348
2010-11-22T00:00:00.000Z;1.68
2010-11-23T00:00:00.000Z;1.08
2010-11-24T00:00:00.000Z;0.645
2010-11-25T00:00:00.000Z;0.503
2010-11-26T00:00:00.000Z;0.499
2010-11-27T00:00:00.000Z;0.457
2010-11-28T00:00:00.000Z;0.387
2010-11-29T00:00:00.000Z;0.320
2010-11-30T00:00:00.000Z;0.276
2010-12-01T00:00:00.000Z;0.247
2010-12-02T00:00:00.000Z;0.222
2010-12-03T00:00:00.000Z;0.206
2010-12-04T00:00:00.000Z;0.191
2010-12-05T00:00:00.000Z;0.297
2010-12-06T00:00:00.000Z;0.883
2010-12-07T00:00:00.000Z;0.481
2010-12-08T00:00:00.000Z;0.327
2010-12-09T00:00:00.000Z;0.257
2010-12-10T00:00:00.000Z;0.253
2010-12-11T00:00:00.000Z;0.237
2010-12-12T00:00:00.000Z;0.223
2010-12-13T00:00:00.000Z;0.208
2010-12-14T00:00:00.000Z;0.189
2010-12-15T00:00:00.000Z;0.171
2010-12-16T00:00:00.000Z;0.161
2010-12-17T00:00:00.000Z;0.162
2010-12-18T00:00:00.000Z;0.162
2010-12-19T00:00:00.000Z;0.159
2010-12-20T00:00:00.000Z;0.157
2010-12-21T00:00:00.000Z;0.173
2010-12-22T00:00:00.000Z;0.250
2010-12-23T00:00:00.000Z;0.512
2010-12-24T00:00:00.000Z;0.704
2010-12-25T00:00:00.000Z;0.377
2010-12-26T00:00:00.000Z;0.297
2010-12-27T00:00:00.000Z;0.268
2010-12-28T00:00:00.000Z;0.273
2010-12-29T00:00:00.000Z;0.341
2010-12-30T00:00:00.000Z;0.334
2010-12-31T00:00:00.000Z;0.263
2011-01-01T00:00:00.000Z;0.224
2011-01-02T00:00:00.000Z;0.206
2011-01-03T00:00:00.000Z;0.191
2011-01-04T00:00:00.000Z;0.181
2011-01-05T00:00:00.000Z;0.174
2011-01-06T00:00:00.000Z;0.170
2011-01-07T00:00:00.000Z;0.163
2011-01-08T00:00:00.000Z;0.155
2011-01-09T00:00:00.000Z;0.160
2011-01-10T00:00:00.000Z;0.283
2011-01-11T00:00:00.000Z;0.413
2011-01-12T00:00:00.000Z;0.837
2011-01-13T00:00:00.000Z;0.578
2011-01-14T00:00:00.000Z;0.382
2011-01-15T00:00:00.000Z;0.289
2011-01-16T00:00:00.000Z;0.249
2011-01-17T00:00:00.000Z;0.220
2011-01-18T00:00:00.000Z;0.202
2011-01-19T00:00:00.000Z;0.191
2011-01-20T00:00:00.000Z;0.182
2011-01-21T00:00:00.000Z;0.174
2011-01-22T00:00:00.000Z;0.166
2011-01-23T00:00:00.000Z;0.159
2011-01-24T00:00:00.000Z;0.152
2011-01-25T00:00:00.000Z;0.146
2011-01-26T00:00:00.000Z;0.144
2011-01-27T00:00:00.000Z;0.143
2011-01-28T00:00:00.000Z;0.139
2011-01-29T00:00:00.000Z;0.136
2011-01-30T00:00:00.000Z;0.132
2011-01-31T00:00:00.000Z;0.128
2011-02-01T00:00:00.000Z;0.124
2011-02-02T00:00:00.000Z;0.120
2011-02-03T00:00:00.000Z;0.118
2011-02-04T00:00:00.000Z;0.116
2011-02-05T00:00:00.000Z;0.116
2011-02-06T00:00:00.000Z;0.117
2011-02-07T00:00:00.000Z;0.123
2011-02-08T00:00:00.000Z;0.125
